Paso,Posicion_X,Posicion_Y,Velocidad_X,Velocidad_Y
389,-7.9935e+12,1.33225e+12,-4.09923e+12,6.83205e+11
390,-8.0346e+12,1.3391e+12,-4.10977e+12,6.84962e+11
391,-8.0758e+12,1.34597e+12,-4.12031e+12,6.86718e+11
392,-8.11711e+12,1.35285e+12,-4.13085e+12,6.88474e+11
393,-8.15852e+12,1.35975e+12,-4.14138e+12,6.90231e+11
394,-8.20004e+12,1.36667e+12,-4.15192e+12,6.91987e+11
395,-8.24167e+12,1.37361e+12,-4.16246e+12,6.93743e+11
396,-8.2834e+12,1.38057e+12,-4.173e+12,6.95499e+11
397,-8.32523e+12,1.38754e+12,-4.18353e+12,6.97256e+11
398,-8.36717e+12,1.39453e+12,-4.19407e+12,6.99012e+11
399,-8.40922e+12,1.40154e+12,-4.20461e+12,7.00768e+11
400,-8.45137e+12,1.40856e+12,-4.21515e+12,7.02525e+11
401,-8.49363e+12,1.4156e+12,-4.22569e+12,7.04281e+11
402,-8.53599e+12,1.42267e+12,-4.23622e+12,7.06037e+11
403,-8.57846e+12,1.42974e+12,-4.24676e+12,7.07794e+11
404,-8.62103e+12,1.43684e+12,-4.2573e+12,7.0955e+11
405,-8.66371e+12,1.44395e+12,-4.26784e+12,7.11306e+11
406,-8.70649e+12,1.45108e+12,-4.27838e+12,7.13063e+11
407,-8.74938e+12,1.45823e+12,-4.28891e+12,7.14819e+11
408,-8.79238e+12,1.4654e+12,-4.29945e+12,7.16575e+11
409,-8.83548e+12,1.47258e+12,-4.30999e+12,7.18332e+11
410,-8.87868e+12,1.47978e+12,-4.32053e+12,7.20088e+11
411,-8.92199e+12,1.487e+12,-4.33106e+12,7.21844e+11
412,-8.96541e+12,1.49423e+12,-4.3416e+12,7.236e+11
413,-9.00893e+12,1.50149e+12,-4.35214e+12,7.25357e+11
414,-9.05256e+12,1.50876e+12,-4.36268e+12,7.27113e+11
415,-9.09629e+12,1.51605e+12,-4.37322e+12,7.28869e+11
416,-9.14013e+12,1.52335e+12,-4.38375e+12,7.30626e+11
417,-9.18407e+12,1.53068e+12,-4.39429e+12,7.32382e+11
418,-9.22812e+12,1.53802e+12,-4.40483e+12,7.34138e+11
419,-9.27227e+12,1.54538e+12,-4.41537e+12,7.35895e+11
420,-9.31653e+12,1.55276e+12,-4.42591e+12,7.37651e+11
421,-9.3609e+12,1.56015e+12,-4.43644e+12,7.39407e+11
422,-9.40537e+12,1.56756e+12,-4.44698e+12,7.41164e+11
423,-9.44994e+12,1.57499e+12,-4.45752e+12,7.4292e+11
424,-9.49462e+12,1.58244e+12,-4.46806e+12,7.44676e+11
425,-9.53941e+12,1.5899e+12,-4.47859e+12,7.46432e+11
426,-9.5843e+12,1.59738e+12,-4.48913e+12,7.48189e+11
427,-9.6293e+12,1.60488e+12,-4.49967e+12,7.49945e+11
428,-9.6744e+12,1.6124e+12,-4.51021e+12,7.51701e+11
429,-9.7196e+12,1.61993e+12,-4.52075e+12,7.53458e+11
430,-9.76492e+12,1.62749e+12,-4.53128e+12,7.55214e+11
431,-9.81034e+12,1.63506e+12,-4.54182e+12,7.5697e+11
432,-9.85586e+12,1.64264e+12,-4.55236e+12,7.58727e+11
433,-9.90149e+12,1.65025e+12,-4.5629e+12,7.60483e+11
434,-9.94722e+12,1.65787e+12,-4.57344e+12,7.62239e+11
435,-9.99306e+12,1.66551e+12,-4.58397e+12,7.63996e+11
436,-1.0039e+13,1.67317e+12,-4.59451e+12,7.65752e+11
437,-1.00851e+13,1.68084e+12,-4.60505e+12,7.67508e+11
438,-1.01312e+13,1.68854e+12,-4.61559e+12,7.69265e+11
439,-1.01775e+13,1.69625e+12,-4.62613e+12,7.71021e+11
440,-1.02238e+13,1.70397e+12,-4.63666e+12,7.72777e+11
441,-1.02703e+13,1.71172e+12,-4.6472e+12,7.74533e+11
442,-1.03169e+13,1.71948e+12,-4.65774e+12,7.7629e+11
443,-1.03636e+13,1.72726e+12,-4.66828e+12,7.78046e+11
444,-1.04104e+13,1.73506e+12,-4.67881e+12,7.79802e+11
445,-1.04573e+13,1.74288e+12,-4.68935e+12,7.81559e+11
446,-1.05043e+13,1.75071e+12,-4.69989e+12,7.83315e+11
447,-1.05514e+13,1.75856e+12,-4.71043e+12,7.85071e+11
448,-1.05986e+13,1.76643e+12,-4.72097e+12,7.86828e+11
449,-1.06459e+13,1.77431e+12,-4.7315e+12,7.88584e+11
450,-1.06933e+13,1.78222e+12,-4.74204e+12,7.9034e+11
451,-1.07408e+13,1.79014e+12,-4.75258e+12,7.92097e+11
452,-1.07885e+13,1.79808e+12,-4.76312e+12,7.93853e+11
453,-1.08362e+13,1.80603e+12,-4.77366e+12,7.95609e+11
454,-1.0884e+13,1.81401e+12,-4.78419e+12,7.97366e+11
455,-1.0932e+13,1.822e+12,-4.79473e+12,7.99122e+11
456,-1.098e+13,1.83001e+12,-4.80527e+12,8.00878e+11
457,-1.10282e+13,1.83803e+12,-4.81581e+12,8.02634e+11
458,-1.10765e+13,1.84608e+12,-4.82634e+12,8.04391e+11
459,-1.11248e+13,1.85414e+12,-4.83688e+12,8.06147e+11
460,-1.11733e+13,1.86222e+12,-4.84742e+12,8.07903e+11
461,-1.12219e+13,1.87031e+12,-4.85796e+12,8.0966e+11
462,-1.12706e+13,1.87843e+12,-4.8685e+12,8.11416e+11
463,-1.13194e+13,1.88656e+12,-4.87903e+12,8.13172e+11
464,-1.13683e+13,1.89471e+12,-4.88957e+12,8.14929e+11
465,-1.14173e+13,1.90288e+12,-4.90011e+12,8.16685e+11
466,-1.14664e+13,1.91106e+12,-4.91065e+12,8.18441e+11
467,-1.15156e+13,1.91926e+12,-4.92119e+12,8.20198e+11
468,-1.15649e+13,1.92748e+12,-4.93172e+12,8.21954e+11
469,-1.16143e+13,1.93572e+12,-4.94226e+12,8.2371e+11
470,-1.16638e+13,1.94397e+12,-4.9528e+12,8.25467e+11
471,-1.17135e+13,1.95225e+12,-4.96334e+12,8.27223e+11
472,-1.17632e+13,1.96054e+12,-4.97387e+12,8.28979e+11
473,-1.18131e+13,1.96884e+12,-4.98441e+12,8.30735e+11
474,-1.1863e+13,1.97717e+12,-4.99495e+12,8.32492e+11
475,-1.19131e+13,1.98551e+12,-5.00549e+12,8.34248e+11
476,-1.19632e+13,1.99387e+12,-5.01603e+12,8.36004e+11
477,-1.20135e+13,2.00225e+12,-5.02656e+12,8.37761e+11
478,-1.20639e+13,2.01064e+12,-5.0371e+12,8.39517e+11
479,-1.21143e+13,2.01906e+12,-5.04764e+12,8.41273e+11
480,-1.21649e+13,2.02749e+12,-5.05818e+12,8.4303e+11
481,-1.22156e+13,2.03593e+12,-5.06872e+12,8.44786e+11
482,-1.22664e+13,2.0444e+12,-5.07925e+12,8.46542e+11
483,-1.23173e+13,2.05288e+12,-5.08979e+12,8.48299e+11
484,-1.23683e+13,2.06138e+12,-5.10033e+12,8.50055e+11
485,-1.24194e+13,2.0699e+12,-5.11087e+12,8.51811e+11
486,-1.24706e+13,2.07844e+12,-5.12141e+12,8.53568e+11
487,-1.25219e+13,2.08699e+12,-5.13194e+12,8.55324e+11
488,-1.25734e+13,2.09556e+12,-5.14248e+12,8.5708e+11
489,-1.26249e+13,2.10415e+12,-5.15302e+12,8.58836e+11
490,-1.26765e+13,2.11276e+12,-5.16356e+12,8.60593e+11
491,-1.27283e+13,2.12138e+12,-5.17409e+12,8.62349e+11
492,-1.27801e+13,2.13002e+12,-5.18463e+12,8.64105e+11
493,-1.28321e+13,2.13868e+12,-5.19517e+12,8.65862e+11
494,-1.28841e+13,2.14735e+12,-5.20571e+12,8.67618e+11
495,-1.29363e+13,2.15605e+12,-5.21625e+12,8.69374e+11
496,-1.29886e+13,2.16476e+12,-5.22678e+12,8.71131e+11
497,-1.30409e+13,2.17349e+12,-5.23732e+12,8.72887e+11
498,-1.30934e+13,2.18223e+12,-5.24786e+12,8.74643e+11
499,-1.3146e+13,2.191e+12,-5.2584e+12,8.764e+11
500,-1.31987e+13,2.19978e+12,-5.26894e+12,8.78156e+11
501,-1.32515e+13,2.20858e+12,-5.27947e+12,8.79912e+11
502,-1.33044e+13,2.2174e+12,-5.29001e+12,8.81668e+11
503,-1.33574e+13,2.22623e+12,-5.30055e+12,8.83425e+11
504,-1.34105e+13,2.23508e+12,-5.31109e+12,8.85181e+11
505,-1.34637e+13,2.24395e+12,-5.32162e+12,8.86937e+11
506,-1.3517e+13,2.25284e+12,-5.33216e+12,8.88694e+11
507,-1.35705e+13,2.26174e+12,-5.3427e+12,8.9045e+11
508,-1.3624e+13,2.27067e+12,-5.35324e+12,8.92206e+11
509,-1.36776e+13,2.2796e+12,-5.36378e+12,8.93963e+11
510,-1.37314e+13,2.28856e+12,-5.37431e+12,8.95719e+11
511,-1.37852e+13,2.29754e+12,-5.38485e+12,8.97475e+11
512,-1.38392e+13,2.30653e+12,-5.39539e+12,8.99232e+11
513,-1.38932e+13,2.31554e+12,-5.40593e+12,9.00988e+11
514,-1.39474e+13,2.32457e+12,-5.41647e+12,9.02744e+11
515,-1.40017e+13,2.33361e+12,-5.427e+12,9.04501e+11
516,-1.4056e+13,2.34267e+12,-5.43754e+12,9.06257e+11
517,-1.41105e+13,2.35175e+12,-5.44808e+12,9.08013e+11
518,-1.41651e+13,2.36085e+12,-5.45862e+12,9.09769e+11
519,-1.42198e+13,2.36997e+12,-5.46915e+12,9.11526e+11
520,-1.42746e+13,2.3791e+12,-5.47969e+12,9.13282e+11
521,-1.43295e+13,2.38825e+12,-5.49023e+12,9.15038e+11
522,-1.43845e+13,2.39742e+12,-5.50077e+12,9.16795e+11
523,-1.44396e+13,2.4066e+12,-5.51131e+12,9.18551e+11
524,-1.44948e+13,2.41581e+12,-5.52184e+12,9.20307e+11
525,-1.45502e+13,2.42503e+12,-5.53238e+12,9.22064e+11
526,-1.46056e+13,2.43427e+12,-5.54292e+12,9.2382e+11
527,-1.46611e+13,2.44352e+12,-5.55346e+12,9.25576e+11
528,-1.47168e+13,2.45279e+12,-5.564e+12,9.27333e+11
529,-1.47725e+13,2.46209e+12,-5.57453e+12,9.29089e+11
530,-1.48284e+13,2.47139e+12,-5.58507e+12,9.30845e+11
531,-1.48843e+13,2.48072e+12,-5.59561e+12,9.32602e+11
532,-1.49404e+13,2.49006e+12,-5.60615e+12,9.34358e+11
533,-1.49965e+13,2.49942e+12,-5.61668e+12,9.36114e+11
534,-1.50528e+13,2.5088e+12,-5.62722e+12,9.3787e+11
535,-1.51092e+13,2.5182e+12,-5.63776e+12,9.39627e+11
536,-1.51657e+13,2.52761e+12,-5.6483e+12,9.41383e+11
537,-1.52223e+13,2.53705e+12,-5.65884e+12,9.43139e+11
538,-1.5279e+13,2.54649e+12,-5.66937e+12,9.44896e+11
539,-1.53358e+13,2.55596e+12,-5.67991e+12,9.46652e+11
540,-1.53927e+13,2.56544e+12,-5.69045e+12,9.48408e+11
541,-1.54497e+13,2.57495e+12,-5.70099e+12,9.50165e+11
542,-1.55068e+13,2.58447e+12,-5.71153e+12,9.51921e+11
543,-1.5564e+13,2.594e+12,-5.72206e+12,9.53677e+11
544,-1.56213e+13,2.60356e+12,-5.7326e+12,9.55434e+11
545,-1.56788e+13,2.61313e+12,-5.74314e+12,9.5719e+11
546,-1.57363e+13,2.62272e+12,-5.75368e+12,9.58946e+11
547,-1.57939e+13,2.63232e+12,-5.76422e+12,9.60703e+11
548,-1.58517e+13,2.64195e+12,-5.77475e+12,9.62459e+11
549,-1.59095e+13,2.65159e+12,-5.78529e+12,9.64215e+11
550,-1.59675e+13,2.66125e+12,-5.79583e+12,9.65971e+11
551,-1.60256e+13,2.67093e+12,-5.80637e+12,9.67728e+11
552,-1.60837e+13,2.68062e+12,-5.8169e+12,9.69484e+11
553,-1.6142e+13,2.69034e+12,-5.82744e+12,9.7124e+11
554,-1.62004e+13,2.70007e+12,-5.83798e+12,9.72997e+11
555,-1.62589e+13,2.70981e+12,-5.84852e+12,9.74753e+11
556,-1.63175e+13,2.71958e+12,-5.85906e+12,9.76509e+11
557,-1.63762e+13,2.72936e+12,-5.86959e+12,9.78266e+11
558,-1.6435e+13,2.73916e+12,-5.88013e+12,9.80022e+11
559,-1.64939e+13,2.74898e+12,-5.89067e+12,9.81778e+11
560,-1.65529e+13,2.75881e+12,-5.90121e+12,9.83535e+11
561,-1.6612e+13,2.76867e+12,-5.91175e+12,9.85291e+11
562,-1.66712e+13,2.77854e+12,-5.92228e+12,9.87047e+11
563,-1.67306e+13,2.78843e+12,-5.93282e+12,9.88804e+11
564,-1.679e+13,2.79833e+12,-5.94336e+12,9.9056e+11
565,-1.68495e+13,2.80825e+12,-5.9539e+12,9.92316e+11
566,-1.69092e+13,2.8182e+12,-5.96443e+12,9.94072e+11
567,-1.69689e+13,2.82815e+12,-5.97497e+12,9.95829e+11
568,-1.70288e+13,2.83813e+12,-5.98551e+12,9.97585e+11
569,-1.70887e+13,2.84812e+12,-5.99605e+12,9.99341e+11
570,-1.71488e+13,2.85813e+12,-6.00659e+12,1.0011e+12
571,-1.7209e+13,2.86816e+12,-6.01712e+12,1.00285e+12
572,-1.72693e+13,2.87821e+12,-6.02766e+12,1.00461e+12
573,-1.73296e+13,2.88827e+12,-6.0382e+12,1.00637e+12
574,-1.73901e+13,2.89835e+12,-6.04874e+12,1.00812e+12
575,-1.74507e+13,2.90845e+12,-6.05928e+12,1.00988e+12
576,-1.75114e+13,2.91857e+12,-6.06981e+12,1.01164e+12
577,-1.75722e+13,2.9287e+12,-6.08035e+12,1.01339e+12
578,-1.76331e+13,2.93885e+12,-6.09089e+12,1.01515e+12
579,-1.76941e+13,2.94902e+12,-6.10143e+12,1.0169e+12
580,-1.77553e+13,2.95921e+12,-6.11196e+12,1.01866e+12
581,-1.78165e+13,2.96941e+12,-6.1225e+12,1.02042e+12
582,-1.78778e+13,2.97964e+12,-6.13304e+12,1.02217e+12
583,-1.79392e+13,2.98987e+12,-6.14358e+12,1.02393e+12
584,-1.80008e+13,3.00013e+12,-6.15412e+12,1.02569e+12
585,-1.80624e+13,3.01041e+12,-6.16465e+12,1.02744e+12
586,-1.81242e+13,3.0207e+12,-6.17519e+12,1.0292e+12
587,-1.8186e+13,3.03101e+12,-6.18573e+12,1.03095e+12
588,-1.8248e+13,3.04133e+12,-6.19627e+12,1.03271e+12
589,-1.83101e+13,3.05168e+12,-6.20681e+12,1.03447e+12
590,-1.83723e+13,3.06204e+12,-6.21734e+12,1.03622e+12
591,-1.84345e+13,3.07242e+12,-6.22788e+12,1.03798e+12
592,-1.84969e+13,3.08282e+12,-6.23842e+12,1.03974e+12
593,-1.85594e+13,3.09323e+12,-6.24896e+12,1.04149e+12
594,-1.8622e+13,3.10367e+12,-6.2595e+12,1.04325e+12
595,-1.86847e+13,3.11412e+12,-6.27003e+12,1.04501e+12
596,-1.87475e+13,3.12458e+12,-6.28057e+12,1.04676e+12
597,-1.88104e+13,3.13507e+12,-6.29111e+12,1.04852e+12
598,-1.88734e+13,3.14557e+12,-6.30165e+12,1.05027e+12
599,-1.89366e+13,3.15609e+12,-6.31218e+12,1.05203e+12
600,-1.89998e+13,3.16663e+12,-6.32272e+12,1.05379e+12
601,-1.90631e+13,3.17719e+12,-6.33326e+12,1.05554e+12
602,-1.91266e+13,3.18776e+12,-6.3438e+12,1.0573e+12
603,-1.91901e+13,3.19835e+12,-6.35434e+12,1.05906e+12
604,-1.92537e+13,3.20896e+12,-6.36487e+12,1.06081e+12
605,-1.93175e+13,3.21958e+12,-6.37541e+12,1.06257e+12
606,-1.93814e+13,3.23023e+12,-6.38595e+12,1.06432e+12
607,-1.94453e+13,3.24089e+12,-6.39649e+12,1.06608e+12
608,-1.95094e+13,3.25157e+12,-6.40703e+12,1.06784e+12
609,-1.95736e+13,3.26226e+12,-6.41756e+12,1.06959e+12
610,-1.96378e+13,3.27297e+12,-6.4281e+12,1.07135e+12
611,-1.97022e+13,3.28371e+12,-6.43864e+12,1.07311e+12
612,-1.97667e+13,3.29445e+12,-6.44918e+12,1.07486e+12
613,-1.98313e+13,3.30522e+12,-6.45971e+12,1.07662e+12
614,-1.9896e+13,3.316e+12,-6.47025e+12,1.07838e+12
615,-1.99608e+13,3.32681e+12,-6.48079e+12,1.08013e+12
616,-2.00257e+13,3.33762e+12,-6.49133e+12,1.08189e+12
617,-2.00908e+13,3.34846e+12,-6.50187e+12,1.08364e+12
618,-2.01559e+13,3.35932e+12,-6.5124e+12,1.0854e+12
619,-2.02211e+13,3.37019e+12,-6.52294e+12,1.08716e+12
620,-2.02865e+13,3.38108e+12,-6.53348e+12,1.08891e+12
621,-2.03519e+13,3.39198e+12,-6.54402e+12,1.09067e+12
622,-2.04174e+13,3.40291e+12,-6.55456e+12,1.09243e+12
623,-2.04831e+13,3.41385e+12,-6.56509e+12,1.09418e+12
624,-2.05488e+13,3.42481e+12,-6.57563e+12,1.09594e+12
625,-2.06147e+13,3.43578e+12,-6.58617e+12,1.09769e+12
626,-2.06807e+13,3.44678e+12,-6.59671e+12,1.09945e+12
627,-2.07467e+13,3.45779e+12,-6.60724e+12,1.10121e+12
628,-2.08129e+13,3.46882e+12,-6.61778e+12,1.10296e+12
629,-2.08792e+13,3.47987e+12,-6.62832e+12,1.10472e+12
630,-2.09456e+13,3.49093e+12,-6.63886e+12,1.10648e+12
631,-2.10121e+13,3.50202e+12,-6.6494e+12,1.10823e+12
632,-2.10787e+13,3.51312e+12,-6.65993e+12,1.10999e+12
633,-2.11454e+13,3.52423e+12,-6.67047e+12,1.11175e+12
634,-2.12122e+13,3.53537e+12,-6.68101e+12,1.1135e+12
635,-2.12791e+13,3.54652e+12,-6.69155e+12,1.11526e+12
636,-2.13461e+13,3.55769e+12,-6.70209e+12,1.11701e+12
637,-2.14133e+13,3.56888e+12,-6.71262e+12,1.11877e+12
638,-2.14805e+13,3.58008e+12,-6.72316e+12,1.12053e+12
639,-2.15478e+13,3.59131e+12,-6.7337e+12,1.12228e+12
640,-2.16153e+13,3.60255e+12,-6.74424e+12,1.12404e+12
641,-2.16828e+13,3.6138e+12,-6.75477e+12,1.1258e+12
642,-2.17505e+13,3.62508e+12,-6.76531e+12,1.12755e+12
643,-2.18182e+13,3.63637e+12,-6.77585e+12,1.12931e+12
644,-2.18861e+13,3.64768e+12,-6.78639e+12,1.13106e+12
645,-2.19541e+13,3.65901e+12,-6.79693e+12,1.13282e+12
646,-2.20221e+13,3.67036e+12,-6.80746e+12,1.13458e+12
647,-2.20903e+13,3.68172e+12,-6.818e+12,1.13633e+12
648,-2.21586e+13,3.6931e+12,-6.82854e+12,1.13809e+12
649,-2.2227e+13,3.7045e+12,-6.83908e+12,1.13985e+12
650,-2.22955e+13,3.71592e+12,-6.84962e+12,1.1416e+12
651,-2.23641e+13,3.72735e+12,-6.86015e+12,1.14336e+12
652,-2.24328e+13,3.7388e+12,-6.87069e+12,1.14512e+12
653,-2.25016e+13,3.75027e+12,-6.88123e+12,1.14687e+12
654,-2.25705e+13,3.76176e+12,-6.89177e+12,1.14863e+12
655,-2.26396e+13,3.77326e+12,-6.90231e+12,1.15038e+12
656,-2.27087e+13,3.78478e+12,-6.91284e+12,1.15214e+12
657,-2.27779e+13,3.79632e+12,-6.92338e+12,1.1539e+12
658,-2.28473e+13,3.80788e+12,-6.93392e+12,1.15565e+12
659,-2.29167e+13,3.81945e+12,-6.94446e+12,1.15741e+12
660,-2.29863e+13,3.83104e+12,-6.95499e+12,1.15917e+12
661,-2.30559e+13,3.84265e+12,-6.96553e+12,1.16092e+12
662,-2.31257e+13,3.85428e+12,-6.97607e+12,1.16268e+12
663,-2.31955e+13,3.86592e+12,-6.98661e+12,1.16443e+12
664,-2.32655e+13,3.87759e+12,-6.99715e+12,1.16619e+12
665,-2.33356e+13,3.88926e+12,-7.00768e+12,1.16795e+12
666,-2.34058e+13,3.90096e+12,-7.01822e+12,1.1697e+12
667,-2.34761e+13,3.91268e+12,-7.02876e+12,1.17146e+12
668,-2.35465e+13,3.92441e+12,-7.0393e+12,1.17322e+12
669,-2.36169e+13,3.93616e+12,-7.04984e+12,1.17497e+12
670,-2.36876e+13,3.94793e+12,-7.06037e+12,1.17673e+12
671,-2.37583e+13,3.95971e+12,-7.07091e+12,1.17849e+12
672,-2.38291e+13,3.97151e+12,-7.08145e+12,1.18024e+12
673,-2.39e+13,3.98333e+12,-7.09199e+12,1.182e+12
674,-2.3971e+13,3.99517e+12,-7.10252e+12,1.18375e+12
675,-2.40422e+13,4.00703e+12,-7.11306e+12,1.18551e+12
676,-2.41134e+13,4.0189e+12,-7.1236e+12,1.18727e+12
677,-2.41847e+13,4.03079e+12,-7.13414e+12,1.18902e+12
678,-2.42562e+13,4.0427e+12,-7.14468e+12,1.19078e+12
679,-2.43277e+13,4.05462e+12,-7.15521e+12,1.19254e+12
680,-2.43994e+13,4.06656e+12,-7.16575e+12,1.19429e+12
681,-2.44711e+13,4.07852e+12,-7.17629e+12,1.19605e+12
682,-2.4543e+13,4.0905e+12,-7.18683e+12,1.1978e+12
683,-2.4615e+13,4.1025e+12,-7.19737e+12,1.19956e+12
684,-2.46871e+13,4.11451e+12,-7.2079e+12,1.20132e+12
685,-2.47593e+13,4.12654e+12,-7.21844e+12,1.20307e+12
686,-2.48315e+13,4.13859e+12,-7.22898e+12,1.20483e+12
687,-2.49039e+13,4.15066e+12,-7.23952e+12,1.20659e+12
688,-2.49764e+13,4.16274e+12,-7.25005e+12,1.20834e+12
689,-2.5049e+13,4.17484e+12,-7.26059e+12,1.2101e+12
690,-2.51218e+13,4.18696e+12,-7.27113e+12,1.21186e+12
691,-2.51946e+13,4.1991e+12,-7.28167e+12,1.21361e+12
692,-2.52675e+13,4.21125e+12,-7.29221e+12,1.21537e+12
693,-2.53405e+13,4.22342e+12,-7.30274e+12,1.21712e+12
694,-2.54137e+13,4.23561e+12,-7.31328e+12,1.21888e+12
695,-2.54869e+13,4.24782e+12,-7.32382e+12,1.22064e+12
696,-2.55602e+13,4.26004e+12,-7.33436e+12,1.22239e+12
697,-2.56337e+13,4.27228e+12,-7.3449e+12,1.22415e+12
698,-2.57072e+13,4.28454e+12,-7.35543e+12,1.22591e+12
699,-2.57809e+13,4.29682e+12,-7.36597e+12,1.22766e+12
700,-2.58547e+13,4.30911e+12,-7.37651e+12,1.22942e+12
701,-2.59285e+13,4.32142e+12,-7.38705e+12,1.23117e+12
702,-2.60025e+13,4.33375e+12,-7.39759e+12,1.23293e+12
703,-2.60766e+13,4.3461e+12,-7.40812e+12,1.23469e+12
704,-2.61508e+13,4.35846e+12,-7.41866e+12,1.23644e+12
705,-2.62251e+13,4.37085e+12,-7.4292e+12,1.2382e+12
706,-2.62995e+13,4.38324e+12,-7.43974e+12,1.23996e+12
707,-2.6374e+13,4.39566e+12,-7.45027e+12,1.24171e+12
708,-2.64486e+13,4.4081e+12,-7.46081e+12,1.24347e+12
709,-2.65233e+13,4.42055e+12,-7.47135e+12,1.24523e+12
710,-2.65981e+13,4.43302e+12,-7.48189e+12,1.24698e+12
711,-2.6673e+13,4.44551e+12,-7.49243e+12,1.24874e+12
712,-2.67481e+13,4.45801e+12,-7.50296e+12,1.25049e+12
713,-2.68232e+13,4.47053e+12,-7.5135e+12,1.25225e+12
714,-2.68984e+13,4.48307e+12,-7.52404e+12,1.25401e+12
715,-2.69738e+13,4.49563e+12,-7.53458e+12,1.25576e+12
716,-2.70492e+13,4.50821e+12,-7.54512e+12,1.25752e+12
717,-2.71248e+13,4.5208e+12,-7.55565e+12,1.25928e+12
718,-2.72005e+13,4.53341e+12,-7.56619e+12,1.26103e+12
719,-2.72762e+13,4.54604e+12,-7.57673e+12,1.26279e+12
720,-2.73521e+13,4.55868e+12,-7.58727e+12,1.26454e+12
721,-2.74281e+13,4.57135e+12,-7.5978e+12,1.2663e+12
722,-2.75042e+13,4.58403e+12,-7.60834e+12,1.26806e+12
723,-2.75803e+13,4.59672e+12,-7.61888e+12,1.26981e+12
724,-2.76566e+13,4.60944e+12,-7.62942e+12,1.27157e+12
725,-2.7733e+13,4.62217e+12,-7.63996e+12,1.27333e+12
726,-2.78095e+13,4.63492e+12,-7.65049e+12,1.27508e+12
727,-2.78862e+13,4.64769e+12,-7.66103e+12,1.27684e+12
728,-2.79629e+13,4.66048e+12,-7.67157e+12,1.27859e+12
729,-2.80397e+13,4.67328e+12,-7.68211e+12,1.28035e+12
730,-2.81166e+13,4.6861e+12,-7.69265e+12,1.28211e+12
731,-2.81937e+13,4.69894e+12,-7.70318e+12,1.28386e+12
732,-2.82708e+13,4.7118e+12,-7.71372e+12,1.28562e+12
733,-2.8348e+13,4.72467e+12,-7.72426e+12,1.28738e+12
734,-2.84254e+13,4.73756e+12,-7.7348e+12,1.28913e+12
735,-2.85028e+13,4.75047e+12,-7.74533e+12,1.29089e+12
736,-2.85804e+13,4.7634e+12,-7.75587e+12,1.29265e+12
737,-2.86581e+13,4.77634e+12,-7.76641e+12,1.2944e+12
738,-2.87358e+13,4.7893e+12,-7.77695e+12,1.29616e+12
739,-2.88137e+13,4.80228e+12,-7.78749e+12,1.29791e+12
740,-2.88917e+13,4.81528e+12,-7.79802e+12,1.29967e+12
741,-2.89698e+13,4.82829e+12,-7.80856e+12,1.30143e+12
742,-2.9048e+13,4.84133e+12,-7.8191e+12,1.30318e+12
743,-2.91263e+13,4.85438e+12,-7.82964e+12,1.30494e+12
744,-2.92047e+13,4.86744e+12,-7.84018e+12,1.3067e+12
745,-2.92832e+13,4.88053e+12,-7.85071e+12,1.30845e+12
746,-2.93618e+13,4.89363e+12,-7.86125e+12,1.31021e+12
747,-2.94405e+13,4.90675e+12,-7.87179e+12,1.31196e+12
748,-2.95193e+13,4.91989e+12,-7.88233e+12,1.31372e+12
749,-2.95982e+13,4.93304e+12,-7.89286e+12,1.31548e+12
750,-2.96773e+13,4.94621e+12,-7.9034e+12,1.31723e+12
751,-2.97564e+13,4.9594e+12,-7.91394e+12,1.31899e+12
752,-2.98357e+13,4.97261e+12,-7.92448e+12,1.32075e+12
753,-2.9915e+13,4.98584e+12,-7.93502e+12,1.3225e+12
754,-2.99945e+13,4.99908e+12,-7.94555e+12,1.32426e+12
755,-3.0074e+13,5.01234e+12,-7.95609e+12,1.32602e+12
756,-3.01537e+13,5.02562e+12,-7.96663e+12,1.32777e+12
757,-3.02335e+13,5.03891e+12,-7.97717e+12,1.32953e+12
758,-3.03133e+13,5.05222e+12,-7.98771e+12,1.33128e+12
759,-3.03933e+13,5.06555e+12,-7.99824e+12,1.33304e+12
760,-3.04734e+13,5.0789e+12,-8.00878e+12,1.3348e+12
761,-3.05536e+13,5.09227e+12,-8.01932e+12,1.33655e+12
762,-3.06339e+13,5.10565e+12,-8.02986e+12,1.33831e+12
763,-3.07143e+13,5.11905e+12,-8.0404e+12,1.34007e+12
764,-3.07948e+13,5.13247e+12,-8.05093e+12,1.34182e+12
765,-3.08754e+13,5.14591e+12,-8.06147e+12,1.34358e+12
766,-3.09562e+13,5.15936e+12,-8.07201e+12,1.34533e+12
767,-3.1037e+13,5.17283e+12,-8.08255e+12,1.34709e+12
768,-3.11179e+13,5.18632e+12,-8.09308e+12,1.34885e+12
769,-3.11989e+13,5.19982e+12,-8.10362e+12,1.3506e+12
770,-3.12801e+13,5.21335e+12,-8.11416e+12,1.35236e+12
771,-3.13613e+13,5.22689e+12,-8.1247e+12,1.35412e+12
772,-3.14427e+13,5.24045e+12,-8.13524e+12,1.35587e+12
773,-3.15241e+13,5.25402e+12,-8.14577e+12,1.35763e+12
774,-3.16057e+13,5.26762e+12,-8.15631e+12,1.35939e+12
775,-3.16874e+13,5.28123e+12,-8.16685e+12,1.36114e+12
776,-3.17692e+13,5.29486e+12,-8.17739e+12,1.3629e+12
